State,County,NUM_LICENSED_BEDS,Population with public coverage,Percent of pop w/no health insurance,margin of error,PopEstimate2018,Heart Disease Mortality,adjusted_beds,inquiry1,inquiry2
MS,Walthall,25,6200,18,4.4,14465,479.1,172.8309713,26.61666667,2.7720726
MS,Warren,396,18397,12.8,1.4,46176,486.7,857.5883576,38.0234375,0.567521697
MS,Washington,266,22656,18.2,1.4,45063,481.6,590.2847125,26.46153846,0.815877474
MS,Wayne,80,8948,10.2,2.1,20298,495.4,394.1275002,48.56862745,1.25695365
MS,Webster,38,4200,11.7,3.2,9788,627.6,388.2304863,53.64102564,1.616565474
MS,Wilkinson,NA,4010,14.8,3.7,8792,514.6,NA,34.77027027,NA
MS,Winston,41,8034,11.1,1.8,18165,482.3,225.7087806,43.45045045,2.136824268
MS,Yalobusha,26,5305,13.1,2.5,12392,549.8,209.8127824,41.96946565,2.620431385
MS,Yazoo,25,11846,13.2,1.8,28248,362.3,88.50184084,27.4469697,4.09370016
MT,Beaverhead,18,3362,9,1.8,9404,283.7,191.4079115,31.52222222,1.482174889
MT,Big Horn,49,4788,37.9,3.1,13338,324.5,367.37142,8.562005277,0.883302245
MT,Blaine,6,3374,17.9,2.6,6807,369,88.14455707,20.61452514,4.186305
MT,Broadwater,25,2231,6.5,2.2,6085,283.2,410.8463435,43.56923077,0.6893088
MT,Carbon,10,4142,7.5,1.5,10714,239.9,93.33582229,31.98666667,2.5702886
MT,Carter,25,438,17.9,7.1,1238,310.2,2019.386107,17.32960894,0.15361104
MT,Cascade,549,30673,8.8,0.9,81643,291.2,672.4397683,33.09090909,0.433049938
MT,Chouteau,50,2333,15,2,5745,334.6,870.3220191,22.30666667,0.3844554
MT,Custer,25,4152,6.6,1.3,11586,300.5,215.7776627,45.53030303,1.3926372
MT,Daniels,25,619,6.5,3.7,1747,325.5,1431.024614,50.07692308,0.2274594
MT,Dawson,25,2924,6.3,2.5,8680,190.2,288.0184332,30.19047619,0.6603744
MT,Deer Lodge,199,4179,7.9,2.1,9131,380.6,2179.388895,48.17721519,0.174636111
MT,Fallon,25,630,7.1,4.1,2920,273.3,856.1643836,38.49295775,0.3192144
MT,Fergus,25,4398,12.4,3.1,11113,352.1,224.9617565,28.39516129,1.56515492
MT,Flathead,247,36049,9.7,0.9,102106,294.6,241.9054708,30.37113402,1.217831077
MT,Gallatin,90,23502,8.3,0.8,111876,266.2,80.4462083,32.07228916,3.309043467
MT,Garfield,25,384,12.5,6.3,1268,305.2,1971.608833,24.416,0.15479744
MT,Glacier,46,5079,38.2,3.7,13747,382.1,334.6184622,10.0026178,1.141897543
MT,Golden Valley,NA,357,11.9,4.7,826,323.1,NA,27.1512605,NA
MT,Granite,25,1343,10.2,3.4,3378,293.3,740.0828893,28.75490196,0.39630696
MT,Hill,49,7441,8,1.2,16347,407.3,299.7491895,50.9125,1.358802673
MT,Jefferson,NA,4118,6.9,1.4,12097,298.8,NA,43.30434783,NA
MT,Judith Basin,NA,767,6.9,2.1,1952,305.7,NA,44.30434783,NA
MT,Lake,47,14309,16.3,1.4,30250,303.2,155.3719008,18.60122699,1.951446809
MT,Lewis and Clark,211,23109,6.4,0.8,68700,289.9,307.13246,45.296875,0.943892417
MT,Liberty,25,1183,9.8,3.1,2430,288.5,1028.806584,29.43877551,0.280422
MT,Lincoln,25,10494,12.3,1.9,19794,308.7,126.3008993,25.09756098,2.44416312
MT,Madison,15,3326,12.1,2.6,8768,234.3,171.0766423,19.36363636,1.3695616
MT,McCone,25,555,5.2,2.3,1675,365.4,1492.537313,70.26923077,0.244818
MT,Meagher,25,857,11.6,3.2,1866,277.7,1339.764202,23.93965517,0.20727528
MT,Mineral,25,2440,9.3,2.4,4316,323.7,579.2400371,34.80645161,0.55883568
MT,Missoula,404,36198,7.8,0.8,118791,304.7,340.0931047,39.06410256,0.895931131
MT,Musselshell,25,2509,7.6,2.7,4651,326.5,537.5188132,42.96052632,0.6074206
MT,Park,25,5702,11.9,1.9,16736,247.2,149.3785851,20.77310924,1.65485568
MT,Petroleum,NA,162,11.8,5.7,513,342.2,NA,29,NA
MT,Phillips,6,1611,17.1,4,4074,338.6,147.275405,19.80116959,2.299094
MT,Pondera,20,2585,10.6,2.5,5972,301.6,334.8961822,28.45283019,0.9005776
MT,Powder River,NA,592,11.4,3.4,1716,325.7,NA,28.57017544,NA
MT,Powell,16,2217,8.9,2.8,6968,313.3,229.6211251,35.20224719,1.3644215
MT,Prairie,22,603,2.8,2.2,1087,246,2023.919043,87.85714286,0.121546364
MT,Ravalli,25,19702,11.6,1.7,43172,280,57.90790327,24.13793103,4.835264
MT,Richland,25,2762,11,3.1,10913,306.2,229.084578,27.83636364,1.33662424
MT,Roosevelt,67,4224,25,3.1,11059,438.1,605.8413961,17.524,0.723126552
MT,Rosebud,25,2832,19.7,2.6,9063,320.2,275.8468498,16.25380711,1.16078904
MT,Sanders,16,5777,15.5,2.3,11844,316.8,135.0894968,20.43870968,2.345112
MT,Sheridan,19,1122,8.1,2.3,3424,240.5,554.9065421,29.69135802,0.433406316
MT,Silver Bow,98,13528,7.9,1.5,34993,416.8,280.0560112,52.75949367,1.488273714
MT,Stillwater,10,3109,7.1,1.7,9534,298.1,104.8877701,41.98591549,2.8420854
MT,Sweet Grass,25,1591,4.9,1.9,3710,253.6,673.8544474,51.75510204,0.3763424
MT,Teton,25,2696,11.2,3.4,6162,292.2,405.712431,26.08928571,0.72021456
MT,Toole,21,1597,12,3.7,4853,371.2,432.7220276,30.93333333,0.857825524
MT,Treasure,NA,316,4.9,2.6,679,321.9,NA,65.69387755,NA
MT,Valley,25,2880,7.8,1.6,7437,376.9,336.1570526,48.32051282,1.12120212
MT,Wheatland,25,983,13.7,5.5,2236,331.5,1118.067979,24.19708029,0.2964936
MT,Wibaux,NA,361,14.5,10.6,1034,278,NA,19.17241379,NA
MT,Yellowstone,664,50061,8.8,0.8,160137,319.2,414.6449603,36.27272727,0.769815217
NC,Alamance,238,57893,11.9,0.8,166436,292.8,142.9979091,24.60504202,2.047582387
NC,Alexander,NA,14153,10.8,1.2,37353,301.3,NA,27.89814815,NA
NC,Alleghany,41,5445,11.2,2.1,11161,298.8,367.3505958,26.67857143,0.813391902
NC,Anson,15,10128,12.2,1.9,24877,419.7,60.29665957,34.40163934,6.9605846
NC,Ashe,76,11245,11.9,1.3,27109,278.8,280.3496994,23.42857143,0.994472263
NC,Avery,50,6275,15,1.8,17505,345.1,285.6326764,23.00666667,1.2081951
NC,Beaufort,142,21813,10.4,1.4,47079,340.4,301.6206801,32.73076923,1.128569831
NC,Bertie,6,8865,10.4,1.8,19026,332.1,31.53579313,31.93269231,10.530891
NC,Bladen,58,16289,14,1.8,33190,418.7,174.7514312,29.90714286,2.395974655
NC,Brunswick,139,59210,11,0.9,136744,296.2,101.6497982,26.92727273,2.913926101
NC,Buncombe,1128,85043,10.2,0.6,259103,273.4,435.3481048,26.80392157,0.628003193
NC,Burke,746,36688,12.3,1.1,90382,337.4,825.3855856,27.43089431,0.408778643
NC,Cabarrus,457,56040,7.8,0.6,211342,299.5,216.237189,38.3974359,1.385053151
NC,Caldwell,110,34194,12.6,1,82029,361.1,134.0989162,28.65873016,2.692788355
NC,Camden,NA,3325,8.1,2.1,10710,370,NA,45.67901235,NA
NC,Carteret,135,27109,11.4,0.9,69524,329.7,194.1775502,28.92105263,1.697930578
NC,Caswell,NA,9398,9,1.5,22698,308.7,NA,34.3,NA
NC,Catawba,613,55447,10.8,0.8,158652,315.6,386.3802536,29.22222222,0.816811928
NC,Chatham,25,25384,11.9,1.2,73139,201.5,34.18149004,16.93277311,5.8950034
NC,Cherokee,57,13805,14,1.8,28383,363.5,200.8244372,25.96428571,1.810038684
NC,Chowan,49,6537,11.9,2.7,14029,356.2,349.2764987,29.93277311,1.019822408
NC,Clay,NA,5552,14.6,3.3,11139,318.2,NA,21.79452055,NA
NC,Cleveland,375,39593,12.3,1,97645,370.8,384.0442419,30.14634146,0.96551376
NC,Columbus,154,25641,13.7,1.4,55655,503,276.7046986,36.71532847,1.817822403
NC,Craven,350,35823,11.4,1.1,102912,329.9,340.096393,28.93859649,0.970019109
NC,Cumberland,965,115909,10.2,0.4,332330,344.7,290.3740258,33.79411765,1.187089648
NC,Currituck,NA,7504,13.7,2.1,27072,363.2,NA,26.51094891,NA
NC,Dare,21,12049,14.9,2.2,36501,301.2,57.53267034,20.2147651,5.235286286
NC,Davidson,240,59097,11.4,0.8,166614,323.9,144.0455184,28.4122807,2.248594775
NC,Davie,50,15247,10.8,2,42733,297.8,117.0055929,27.57407407,2.54517748
NC,Duplin,81,26469,17.9,1.4,58856,338.7,137.6240315,18.92178771,2.461052741
NC,Durham,1597,86844,12.2,0.6,316739,245.3,504.2006194,20.10655738,0.486512691
NC,Edgecombe,117,26221,11.2,1.1,52005,403.8,224.9783675,36.05357143,1.794839231
NC,Forsyth,2084,124090,11,0.5,379099,288.2,549.7244783,26.2,0.524262629
NC,Franklin,NA,23765,11.2,1.5,67560,308.8,NA,27.57142857,NA
NC,Gaston,435,77995,10.8,0.6,222846,345,195.2020678,31.94444444,1.76739931
NC,Gates,NA,4099,8.5,1.9,11573,320.6,NA,37.71764706,NA
NC,Graham,NA,3958,17.1,3.7,8484,313.5,NA,18.33333333,NA
NC,Granville,1442,20122,9.1,1.2,60115,289.4,2398.735756,31.8021978,0.120646886
NC,Greene,NA,8131,16.6,1.8,21012,353.9,NA,21.31927711,NA
NC,Guilford,1388,170133,10.1,0.4,533670,259.4,260.0858208,25.68316832,0.997363098
NC,Halifax,204,23572,11.4,1.2,50574,336.4,403.3693202,29.50877193,0.833975176
NC,Harnett,248,44131,11.3,0.6,134214,354.1,184.7795312,31.33628319,1.916337798
NC,Haywood,154,26385,10.8,1.3,61971,329.9,248.5033322,30.5462963,1.327547591
NC,Henderson,325,45971,11.5,0.8,116748,260.4,278.3773598,22.64347826,0.935420898
NC,Hertford,114,10558,12.3,1.8,23659,313.1,481.8462319,25.45528455,0.64979236
NC,Hoke,49,17690,12.8,1.5,54764,361.8,89.47483748,28.265625,4.043594939
NC,Hyde,NA,1677,15.8,4.6,5230,333.8,NA,21.12658228,NA
NC,Iredell,514,52763,9.6,0.6,178435,295.3,288.0600779,30.76041667,1.025133375
NC,Jackson,86,15169,13,1.5,43327,296.9,198.4905486,22.83846154,1.495789105
NC,Johnston,199,61744,12.2,0.8,202675,334.5,98.18675219,27.41803279,3.406773241
NC,Jones,NA,4573,15.5,2.1,9637,340.3,NA,21.95483871,NA
NC,Lee,137,23178,14.1,1.3,61452,297.7,222.9382282,21.11347518,1.335347474
NC,Lenoir,261,26499,13.3,1.2,55976,388.2,466.2712591,29.18796992,0.832562575
NC,Lincoln,101,28986,9.8,1,83770,321.7,120.5682225,32.82653061,2.668198911
NC,Macon,83,15950,14.2,1.7,35285,282.3,235.2274338,19.88028169,1.20011512
NC,Madison,NA,8817,10.2,1.9,21763,322.3,NA,31.59803922,NA
NC,Martin,49,10674,10.4,1.8,22671,404.1,216.1351506,38.85576923,1.86966349
NC,McDowell,65,19485,11.4,1.4,45507,324.7,142.8351682,28.48245614,2.273249677
NC,Mecklenburg,2662,268874,11.9,0.3,1093901,245.6,243.349261,20.63865546,1.009249007
NC,Mitchell,46,6192,12.6,2,15000,355.2,306.6666667,28.19047619,1.15826087
NC,Montgomery,37,11327,13.5,1.8,27271,325.8,135.6752594,24.13333333,2.401322108
NC,Moore,402,36507,9.4,1,98682,261.9,407.3691251,27.86170213,0.642905866
NC,Nash,395,36028,10.1,0.9,94016,362.4,420.1412526,35.88118812,0.862567048
NC,New Hanover,861,71036,10.2,0.6,232274,264.2,370.6829004,25.90196078,0.712738569
NC,Northampton,NA,8515,14.9,2.2,19676,323,NA,21.67785235,NA
NC,Onslow,306,50817,8.6,0.8,197683,327.3,154.7932802,38.05813953,2.114432873
NC,Orange,1006,31701,7.2,0.5,146027,216.2,688.913694,30.02777778,0.31382741
NC,Pamlico,NA,5773,12.3,2.5,12670,321.5,NA,26.13821138,NA
NC,Pasquotank,182,14379,13.3,1.9,39639,449.2,459.1437725,33.77443609,0.978342791
NC,Pender,86,21736,11.3,1.3,62162,318.6,138.348187,28.19469027,2.302885256
NC,Perquimans,NA,6373,12.7,2.7,13422,414.8,NA,32.66141732,NA
NC,Person,98,15643,9.2,1.3,39507,315.8,248.0573063,34.32608696,1.273092918
NC,Pitt,1040,53521,10.9,0.7,179914,326.4,578.0539591,29.94495413,0.564653169
NC,Polk,35,9413,10,1.7,20611,300.9,169.8122362,30.09,1.771957114
NC,Randolph,145,52061,13.6,1,143351,359.2,101.1503233,26.41176471,3.55115029
NC,Richmond,NA,20377,12.6,1.4,44887,461.1,NA,36.5952381,NA
NC,Robeson,452,62072,15,0.7,131831,424.7,342.8632112,28.31333333,1.238686409
NC,Rockingham,229,37812,10.2,0.9,90690,333.4,252.5085456,32.68627451,1.320351354
NC,Rowan,427,55329,12.2,0.8,141262,338.5,302.2752049,27.74590164,1.119840445
NC,Rutherford,143,29789,11.2,1.2,66826,369.4,213.9885673,32.98214286,1.726260448
NC,Sampson,146,28018,15.5,1.3,63626,351.9,229.4659416,22.70322581,1.533560918
NC,Scotland,104,16194,11.6,1.4,34810,370.8,298.7647228,31.96551724,1.241110385
NC,Stanly,109,22561,10.5,1.1,62075,407.5,175.5940395,38.80952381,2.320693807
NC,Stokes,99,16259,13,1.5,45467,325.2,217.7403391,25.01538462,1.493522061
NC,Surry,226,29411,12.8,1.1,71948,318.6,314.1157503,24.890625,1.014275788
NC,Swain,68,5942,21.5,3,14245,369.3,477.3604774,17.17674419,0.773629191
NC,Transylvania,92,14877,14.5,1.7,34215,241.5,268.8879147,16.65517241,0.89814375
NC,Tyrrell,NA,1699,16.4,4.9,4131,371.1,NA,22.62804878,NA
NC,Union,182,55236,9.4,0.7,235908,257,77.14871899,27.34042553,3.331228352
NC,Vance,184,22157,10.5,1.3,44582,357.3,412.7226235,34.02857143,0.865714598
NC,Wake,2376,230690,8.9,0.3,1092305,233.2,217.5216629,26.20224719,1.07207713
NC,Warren,NA,8865,13.1,2.1,19807,368.9,NA,28.16030534,NA
NC,Washington,49,6234,11.9,2.8,11859,364.3,413.1882958,30.61344538,0.881680347
NC,Watauga,117,14457,8.8,1.1,55945,256.6,209.1339709,29.15909091,1.226964701
NC,Wayne,569,50900,13.2,0.9,123248,374.5,461.6707776,28.37121212,0.811184112
NC,Wilkes,130,27783,11.1,1.1,68557,316.9,189.6232332,28.54954955,1.671208715
NC,Wilson,294,33751,12.8,1.1,81455,330.3,360.9354859,25.8046875,0.91512199
NC,Yadkin,NA,15114,12.2,1.7,37543,306.5,NA,25.12295082,NA
NC,Yancey,NA,7640,12.5,1.8,17903,320.6,NA,25.648,NA
ND,Adams,25,578,7,2.6,2294,286.8,1089.799477,40.97142857,0.26316768
ND,Barnes,25,3262,5.9,1.6,10542,226.1,237.1466515,38.3220339,0.95341848
ND,Benson,NA,3559,11.7,1.7,6962,323.1,NA,27.61538462,NA
ND,Billings,NA,223,4.4,3,919,284.1,NA,64.56818182,NA
ND,Bottineau,25,2211,3.8,1.3,6411,363.7,389.9547652,95.71052632,0.93267228
ND,Bowman,23,800,5.4,2.6,3076,271.5,747.7243173,50.27777778,0.363101739
ND,Burke,NA,440,6.8,2.7,2100,304.3,NA,44.75,NA
ND,Burleigh,510,22525,5.5,0.7,95273,211.3,535.3038112,38.41818182,0.394729116
ND,Cass,1291,39219,6.1,0.6,181516,217.8,711.2320677,35.70491803,0.306229162
ND,Cavalier,20,1177,4.6,2.1,3829,274.9,522.32959,59.76086957,0.52629605
ND,Dickey,20,1224,4.2,1.8,4903,294.3,407.9135223,70.07142857,0.72147645
ND,Divide,15,747,7.6,3.7,2283,286,657.0302234,37.63157895,0.435292
ND,Dunn,NA,1166,19.7,3.1,4332,301.8,NA,15.31979695,NA
ND,Eddy,NA,926,6.4,2.6,2313,345.2,NA,53.9375,NA
ND,Emmons,14,1206,NA,NA,3295,271.8,424.8861912,NA,0.639700714
ND,Foster,25,883,6.3,2.6,3216,309.3,777.3631841,49.0952381,0.39788352
ND,Golden Valley,NA,576,10.5,4.6,1769,305.8,NA,29.12380952,NA
ND,Grand Forks,309,16537,6.7,0.8,70770,292.6,436.6256889,43.67164179,0.670139223
ND,Grant,25,850,5,2.4,2374,278.5,1053.074979,55.7,0.2644636
ND,Griggs,18,767,4.1,2.3,2232,291.6,806.4516129,71.12195122,0.361584
ND,Hettinger,NA,880,8.8,3.2,2514,265.1,NA,30.125,NA
ND,Kidder,NA,749,14.2,9.1,2450,241.9,NA,17.03521127,NA
ND,LaMoure,NA,1282,5.1,1.9,4062,258.7,NA,50.7254902,NA
ND,Logan,NA,601,2.1,1.1,1903,294.2,NA,140.0952381,NA
ND,McHenry,NA,1867,4.9,1.2,5816,293.1,NA,59.81632653,NA
ND,McIntosh,44,1080,3.7,1.3,2585,274.5,1702.12766,74.18918919,0.16126875
ND,McKenzie,24,2327,16.8,3.5,13632,356.3,176.056338,21.20833333,2.023784
ND,McLean,47,2980,5,1,9541,265.7,492.6108374,53.14,0.539371
ND,Mercer,13,2095,14,2.7,8267,279.1,157.2517237,19.93571429,1.774861308
ND,Morton,41,7373,5.5,1.3,31095,285.5,131.8539958,51.90909091,2.16527378
ND,Mountrail,11,2002,15.9,2.9,10218,503.2,107.6531611,31.64779874,4.674270545
ND,Nelson,19,1062,8.2,2.5,2869,313.4,662.2516556,38.2195122,0.473234
ND,Oliver,NA,595,9,4.9,1952,226,NA,25.11111111,NA
ND,Pembina,20,2219,6.6,1.8,6947,264.9,287.894055,40.13636364,0.92013015
ND,Pierce,25,1320,3.5,1.3,4081,338.5,612.5949522,96.71428571,0.5525674
ND,Ramsey,25,3359,6.1,1.9,11481,309.4,217.751067,50.72131148,1.42088856
ND,Ransom,25,1517,2.6,1.2,5237,330.4,477.3725415,127.0769231,0.69212192
ND,Renville,NA,653,3.9,1.4,2374,313.7,NA,80.43589744,NA
ND,Richland,NA,4344,3.5,0.8,16239,279.7,NA,79.91428571,NA
ND,Rolette,52,5829,25.1,2.5,14301,348,363.6109363,13.86454183,0.957066923
ND,Sargent,NA,1068,4.1,1.6,3870,286.4,NA,69.85365854,NA
ND,Sheridan,NA,649,6.3,2.1,1349,223.9,NA,35.53968254,NA
ND,Sioux,12,1671,31.8,3.4,4358,510,275.3556677,16.03773585,1.85215
ND,Slope,NA,222,1.8,1.5,763,268.2,NA,149,NA
ND,Stark,25,6363,9.1,1.8,30997,278.1,80.65296642,30.56043956,3.44810628
ND,Steele,NA,590,5.6,2.2,1903,245.3,NA,43.80357143,NA
ND,Stutsman,165,6058,7.4,1.7,20917,277.3,788.8320505,37.47297297,0.35153237
ND,Towner,20,728,11.1,3.5,2192,307.8,912.4087591,27.72972973,0.3373488
ND,Traill,41,2270,4.9,1.4,8037,257.1,510.1405997,52.46938776,0.503978707
ND,Walsh,28,3748,5.6,1.3,10667,290.4,262.4917971,51.85714286,1.106320286
ND,Ward,190,15095,6.4,1,67744,247.8,280.4676429,38.71875,0.883524379
ND,Wells,25,1189,2.7,1.5,3957,316.3,631.7917614,117.1481481,0.50063964
ND,Williams,50,5612,11.7,2.7,35350,321.6,141.4427157,27.48717949,2.273712
NE,Adams,200,9788,7.1,1.1,31511,332.5,634.698994,46.83098592,0.523870375
NE,Antelope,23,2125,6.6,1.5,6336,329.7,363.0050505,49.95454545,0.908251826
NE,Arthur,NA,157,10.3,4.3,465,491.4,NA,47.70873786,NA
NE,Banner,NA,165,5.9,3.7,730,287.7,NA,48.76271186,NA
NE,Blaine,NA,196,6.7,3.7,476,302.6,NA,45.1641791,NA
NE,Boone,25,1380,5.6,1.2,5239,313.1,477.1903035,55.91071429,0.65613236
NE,Box Butte,25,3547,7.6,1.7,10772,309.5,232.0831786,40.72368421,1.3335736
NE,Boyd,15,817,13.1,5.4,1955,461.7,767.2634271,35.24427481,0.601749
NE,Brown,23,1104,10.8,4.5,2973,321.7,773.6293306,29.78703704,0.415832217
NE,Buffalo,361,11632,8.4,0.9,49615,295.5,727.6025396,35.17857143,0.406128324
NE,Burt,16,2412,9.3,1.7,6488,263.4,246.6091245,28.32258065,1.068087
NE,Butler,20,2339,4.8,1.2,8058,268.9,248.200546,56.02083333,1.0833981
NE,Cass,NA,6694,6.1,1,26159,260.4,NA,42.68852459,NA
NE,Cedar,NA,2471,5.9,1.7,8446,282.4,NA,47.86440678,NA
NE,Chase,20,984,8.5,3.4,3977,272.5,502.8916269,32.05882353,0.54186625
NE,Cherry,25,2038,6.9,2,5761,233,433.9524388,33.76811594,0.5369252
NE,Cheyenne,25,3034,7.3,2,9310,330.4,268.528464,45.26027397,1.2304096
NE,Clay,NA,2035,9.9,1.6,6214,341.2,NA,34.46464646,NA
NE,Colfax,25,2494,11.7,4,10881,278.4,229.7582943,23.79487179,1.21170816
NE,Cuming,25,2650,7.6,2,8940,273.3,279.6420582,35.96052632,0.9773208
NE,Custer,35,3964,9.4,1.9,10840,285.8,322.8782288,30.40425532,0.885163429
NE,Dakota,NA,5787,14.2,3,20083,260.1,NA,18.31690141,NA
NE,Dawes,25,2390,10.7,3.8,8716,369.2,286.8288206,34.5046729,1.28717888
NE,Dawson,57,6895,11,1.9,23709,278.8,240.4150323,25.34545455,1.159661263
NE,Deuel,NA,682,14.6,3.1,1825,299.9,NA,20.54109589,NA
NE,Dixon,NA,1709,6.3,1.5,5709,317.2,NA,50.34920635,NA
NE,Dodge,75,12300,9.9,1.1,36791,259.8,203.8542035,26.24242424,1.27444024
NE,Douglas,2746,143823,9.6,0.3,566880,258.4,484.4058707,26.91666667,0.53343697
NE,Dundy,14,748,19.3,9.2,1770,316.5,790.960452,16.39896373,0.400146429
NE,Fillmore,20,1684,7.9,2.1,5527,293.5,361.8599602,37.15189873,0.81108725
NE,Franklin,14,1197,4.7,1.4,3023,326.9,463.1161098,69.55319149,0.7058705
NE,Frontier,NA,930,8.2,1.8,2608,283.2,NA,34.53658537,NA
NE,Furnas,20,1641,6.8,1.6,4715,297.5,424.1781548,43.75,0.70135625
NE,Gage,25,7436,4.8,1,21493,284.2,116.3169404,59.20833333,2.44332424
NE,Garden,10,644,8.1,3.1,1897,322.5,527.1481286,39.81481481,0.6117825
NE,Garfield,NA,746,3.8,1.9,1987,330.4,NA,86.94736842,NA
NE,Gosper,NA,531,4,1.9,1996,283.4,NA,70.85,NA
NE,Grant,NA,231,14.7,6.8,660,311.4,NA,21.18367347,NA
NE,Greeley,NA,823,5.8,1.6,2356,302.1,NA,52.0862069,NA
NE,Hall,157,18521,13.1,1.5,61607,284.9,254.8411706,21.7480916,1.117951229
NE,Hamilton,12,2407,6,1.6,9280,266.2,129.3103448,44.36666667,2.058613333
NE,Harlan,19,1116,7.7,2.9,3401,301.7,558.6592179,39.18181818,0.540043
NE,Hayes,NA,276,10.5,3.6,916,282.2,NA,26.87619048,NA
NE,Hitchcock,NA,1169,12.8,2.7,2806,310.4,NA,24.25,NA
NE,Holt,42,3153,6.5,1.6,10178,357,412.6547455,54.92307692,0.86513
NE,Hooker,NA,260,7.5,4.4,682,405.2,NA,54.02666667,NA
NE,Howard,10,1965,5.8,2.2,6468,285.5,154.6072975,49.22413793,1.846614
NE,Jefferson,17,2772,5.7,1.4,7097,345.2,239.5378329,60.56140351,1.441108471
NE,Johnson,18,1485,7,1.8,5134,278.8,350.6038177,39.82857143,0.795199556
NE,Kearney,10,2024,6.4,1.7,6544,302.3,152.8117359,47.234375,1.9782512
NE,Keith,18,3204,8.6,1.8,8021,262.8,224.4109213,30.55813953,1.171066
NE,Keya Paha,NA,232,5.2,3,810,291.5,NA,56.05769231,NA
NE,Kimball,15,1479,11.8,3.1,3618,280.8,414.5936982,23.79661017,0.6772896
NE,Knox,23,2964,9.2,1.8,8419,297.1,273.1915905,32.29347826,1.087515174
NE,Lancaster,1087,76717,7.3,0.4,317272,259.4,342.6082352,35.53424658,0.757132997
NE,Lincoln,116,11113,9.5,1.5,35185,277.2,329.6859457,29.17894737,0.840800172
NE,Logan,NA,277,6.5,2.8,749,284,NA,43.69230769,NA
NE,Loup,NA,218,3.8,2.2,618,368,NA,96.84210526,NA
NE,Madison,131,9657,8.4,1.2,35392,315.9,370.1401447,37.60714286,0.853460519
NE,McPherson,NA,144,3.7,4.3,492,261.2,NA,70.59459459,NA
NE,Merrick,20,2522,7.4,2,7733,284.9,258.6318376,38.5,1.10156585
NE,Morrill,20,1496,10.4,2.5,4686,298.7,426.8032437,28.72115385,0.6998541
NE,Nance,19,1143,7.3,3.1,3532,313.7,537.9388448,42.97260274,0.583151789
NE,Nemaha,16,2165,6.5,1.6,6958,301.7,229.9511354,46.41538462,1.312017875
NE,Nuckolls,25,1748,6.9,1.9,4195,343.8,595.9475566,49.82608696,0.5768964
NE,Otoe,28,5046,6.4,1.8,15985,271.3,175.1642165,42.390625,1.548832321
NE,Pawnee,11,998,12.1,2.9,2632,297.2,417.9331307,24.56198347,0.711118545
NE,Perkins,20,854,6.6,2.2,2929,279.2,682.8269034,42.3030303,0.4088884
NE,Phelps,25,2580,4.1,1.3,8996,280.7,277.9012895,68.46341463,1.01007088
NE,Pierce,35,1875,3.7,1.1,7142,283.3,490.0588071,76.56756757,0.578093886
NE,Platte,47,7985,8.8,1.3,33363,299.5,140.8746216,34.03409091,2.126003936
NE,Polk,16,1569,10.8,1.9,5278,290.6,303.1451307,26.90740741,0.95861675
NE,Red Willow,25,3550,7.3,1.7,10726,311.6,233.0785008,42.68493151,1.33688864
NE,Richardson,24,2664,6.8,1.5,7937,309.5,302.3812524,45.51470588,1.023542292
NE,Rock,24,428,13,4.6,1360,494.7,1764.705882,38.05384615,0.28033
NE,Saline,43,3666,11.1,2.6,14350,335.3,299.6515679,30.20720721,1.118966279
NE,Sarpy,212,37097,5.7,0.5,184459,256,114.9306892,44.9122807,2.227429434
NE,Saunders,16,5695,4.7,0.9,21303,259.8,75.10679247,55.27659574,3.459074625
NE,Scotts Bluff,166,12091,11.5,1.4,35989,284.8,461.2520492,24.76521739,0.617449831
NE,Seward,24,4121,5.4,1,17318,282,138.5841321,52.22222222,2.034865
NE,Sheridan,25,2188,13.5,2.6,5190,296.5,481.6955684,21.96296296,0.615534
NE,Sherman,NA,1052,9.1,2.5,3038,283.6,NA,31.16483516,NA
NE,Sioux,NA,441,8.3,3.6,1187,274.1,NA,33.02409639,NA
NE,Stanton,NA,1575,7.1,2.6,5970,288.5,NA,40.63380282,NA
NE,Thayer,17,1815,4.8,1.1,5039,359.1,337.3685255,74.8125,1.064414647
NE,Thomas,NA,203,7.1,3.4,720,238.6,NA,33.6056338,NA
NE,Thurston,34,2648,25.6,2,7303,439.7,465.5620978,17.17578125,0.944449735
NE,Valley,16,1590,9.5,2.8,4190,309.8,381.8615752,32.61052632,0.81128875
NE,Washington,21,5281,4.7,1.3,20667,266.4,101.6112643,56.68085106,2.621756571
NE,Wayne,21,2091,3.6,1.3,9403,289.1,223.3329788,80.30555556,1.294479667
NE,Webster,13,1182,8.2,2,3533,338.8,367.9592414,41.31707317,0.920754154
NE,Wheeler,NA,318,11.9,5.3,805,327.5,NA,27.5210084,NA
NE,York,38,4352,6.8,1.6,13772,329.6,275.9221609,48.47058824,1.194539789
NH,Belknap,137,22037,8.2,1.2,61022,333.2,224.5091934,40.63414634,1.484126307
NH,Carroll,50,20235,9.8,1.1,48779,266.5,102.5031263,27.19387755,2.5999207
NH,Cheshire,169,24737,7.1,0.7,76493,285,220.935249,40.14084507,1.28997071
NH,Coos,66,14110,8.9,1.1,31589,340.9,208.9334895,38.30337079,1.631619712
NH,Grafton,506,30436,7.9,0.9,89786,284.7,563.562248,36.03797468,0.505179332
